regcode;regname;ufcode;ufname;microcode;microname;pop;share_adolbirths_2010;share_adolbirths_2018;womenHead;women15_49;propW25_34;child0_4;TFR;depRatio.youth;depRatio.elder;sexRatio;religPent;religCat;religNone;educNone.fem;educNone.mal;educPrim.fem;educPrim.mal;educSecd.fem;educSecd.mal;educTerc.fem;educTerc.mal;meanInc;pbf;qInfant.fem;qInfant.mal;qAdult.fem;qAdult.mal;q0_5.fem;q0_5.mal;e0.mal;e0.fem;e20.mal;e20.fem;e40.mal;e40.fem;e60.mal;e60.fem;brancos02;nulos02;pt02;psdb02;uteis02;brancos06;nulos06;pt06;psdb06;uteis06;brancos10;nulos10;pt10;uteis10;brancos14;nulos14;pt14;uteis14;brancos18;nulos18;pt18;novo18;mdb18;psl18;uteis18
2;Nordeste;21;MA;21012;Presidente Dutra;191024,0000000004;0,287359550561798;0,2472084367245657;0,393104545484677;49412,000000000124;0,302578321055614;18480,377471562457;2,56292827946667;0,498774745436224;0,1124905384267443;0,968491315280816;0,0714444114786726;0,812033941949492;0,05458452995574205;0,687478110075455;0,778528304980010;0,0987714837623343;0,0936234794835342;0,1544375497022378;0,1037885649855375;0,0572410372426328;0,02336545644912694;331,549639530730;0,43592118367357957;0,01901908306275430;0,02226248148721430;0,1162733641721530;0,224033988291475;0,02136360076942196;0,02560525990703015;71,0285490085524;79,8790552234149;53,6874728816314;62,0018279040304;36,9625980700810;43,1815669436760;21,6647225415905;26,3751181566407;3072;18538;17366;41619;65939;1716;8540;72281;12209;89878;2554;9895;67874;89697;1937;6674;73171;96682;1594;5759;62856;454;1455;20960;96763
2;Nordeste;21;MA;21013;Baixo Parnaíba Maranhense;139001,0000000003;0,303934871099050;0,2579556412729026;0,360572297569908;34023,000000000073;0,305616788642977;14373,896154966609;2,87896567209327;0,555172943334082;0,1113807195468499;1,056454777992826;0,0737008659197605;0,838704853938605;0,06669449528532879;0,743428009285857;0,833547129844904;0,0943850813646432;0,0709780976893230;0,1209480633597457;0,0790690304959800;0,0379302082753159;0,01523022183035164;217,436651766432;0,49512131329852521;0,02428677429514260;0,03932909789123030;0,1077770056844195;0,185760192119135;0,02712034073720436;0,04407203682553689;70,8897231804766;77,8302662330603;54,6119073785962;60,2857299790396;36,7320202620284;41,2419183774769;20,8360666163706;24,0419933447215;3751;12217;8746;30600;35656;1881;6981;42932;8874;55771;2180;7959;42674;57567;1737;5876;50784;63622;1499;4589;52988;112;1406;8696;69304
2;Nordeste;21;MA;21014;Chapadinha;219825,0000000033;0,263178294573643;0,2535606387570134;0,350486239615731;53722,000000000720;0,303860615762629;25471,136707160636;3,24140354262515;0,604997916909446;0,1015557496226501;1,013333028907750;0,0766324372343344;0,862509965661116;0,02833704320298299;0,696933894716217;0,762570864076797;0,0954786815334622;0,0965676581910683;0,1707170816876608;0,1274988926914265;0,0364656097050002;0,01218377951357679;249,497402067687;0,48441288494218537;0,02372823049357620;0,04048292942537590;0,1072713207777432;0,178244076519584;0,02687963477065007;0,04351874020254096;70,9552029599409;78,1814869233487;54,6523492498842;60,7344692747033;36,7630952321248;41,7335620457646;20,5495026913373;24,5290230739365;6820;18528;22558;35151;62529;2330;10363;79615;9118;95252;2971;11774;80643;99422;2454;8319;92410;112114;2043;7323;92887;328;1788;18381;121861
2;Nordeste;21;MA;21015;Codó;264257,9999999996;0,290660862683023;0,2706342311033884;0,423886213124624;67254,999999999884;0,303129878819418;27479,680274819424;2,79708865397312;0,536682076059875;0,1200132693907798;0,939086714080806;0,0729674782224840;0,824793840826036;0,04960048732430745;0,728031363219582;0,774192903029652;0,0889445593003188;0,0911666727800128;0,1409204298664169;0,1103061625690371;0,0409393450565015;0,02256411887753172;283,301338521939;0,45151466189419692;0,02466759535557060;0,02798624842959660;0,1331425967870060;0,227699005459648;0,02746931358268555;0,03112781091305904;70,6828144967258;79,5959333044598;53,5012547994549;62,1367859409872;36,2299325954843;43,5406996851905;21,3448309243607;27,3142384899644;3392;16952;25807;35378;75862;1960;12064;85711;9769;103684;2483;13769;82778;105803;2145;10250;85112;111243;1990;7686;83242;380;2594;23086;120814
2;Nordeste;21;MA;21016;Coelho Neto;87256,0000000000;0,285410010649627;0,2487212276214834;0,391757575757576;21645,000000000011;0,299607299607300;9894,672388865940;3,14962273971300;0,579676109046754;0,1014183244894528;0,999728487110545;0,0683613487712280;0,866960674401751;0,04692186719116585;0,749522798476952;0,795921123097901;0,0794010886896007;0,0842887949196379;0,1232006886566590;0,1029349972289346;0,0466177477001240;0,01450232398258183;246,409569503573;0,50800907055973588;0,02348312920046660;0,01799104562288400;0,1056490700136975;0,205099173881375;0,02636588493480992;0,02074543984117306;71,9050984447718;77,7548771627591;53,9407210245099;60,1789714195217;36,2154334470264;41,1122000778167;20,8007646171147;23,8164082439048;1643;9526;11171;10048;24401;1025;5217;30451;3824;37964;757;5193;33464;39956;744;3796;33109;41575;633;2777;34143;125;863;5833;44756
2;Nordeste;21;MA;21017;Caxias;416326,9999999860;0,250751982499316;0,2248113332450682;0,437974352263809;110787,999999996871;0,312615084666210;39705,276211818884;2,41077295991879;0,491421489104870;0,1097147855709360;0,930465595848848;0,0735319862633950;0,821286272184845;0,04748764648783107;0,639802820107031;0,702148576605219;0,1040394843845345;0,1090547247663402;0,1953038339154857;0,1603510357211523;0,0585832162747795;0,02780206466347160;355,428401077925;0,42561015315398859;0,02682195835433580;0,02865205735225890;0,1086995585236203;0,221440531923090;0,03005076893751170;0,03137779533411367;70,3595456893083;78,3512717030398;53,3809850982102;61,0717539250041;36,3971354610806;42,1504589241111;21,0344977521351;24,9939797101685;4734;27954;62949;43016;125257;3131;17840;142591;14828;171683;3810;20328;138290;182334;4423;15889;148017;197362;3562;13379;139352;951;2775;40639;209442
2;Nordeste;21;MA;21018;Chapadas do Alto Itapecuru;209338,0000000025;0,271597967250141;0,2459699833240689;0,417068959306813;52733,000000000589;0,294995543587507;19622,039442808236;2,58529046251372;0,496335540296801;0,1143956444440072;1,004238372562599;0,0437452963202961;0,825070922905870;0,09863214804825607;0,714423056862358;0,804684541286264;0,0966893822732897;0,0928191304024112;0,1349163638172552;0,0868579400396578;0,0530371737308614;0,01417518434674836;301,342494276465;0,50342990667514032;0,01868438170670130;0,02663839631962740;0,1093460694362095;0,212740146851580;0,02159698487008568;0,02930677965831677;70,9358199585949;79,5150850320979;53,6442004721709;61,6703522307000;36,3159725453167;42,8645062588499;20,9286766252455;25,7386160355865;3705;21365;17156;40124;64193;2243;11684;72056;11524;91405;2457;12951;71740;89781;2272;9217;77665;97661;1700;7531;78152;398;2714;14545;105443
2;Nordeste;21;MA;21019;Porto Franco;109931,9999999999;0,305962854349951;0,2381687242798354;0,338957296305999;28153,999999999985;0,311110321801520;10569,851480843261;2,53248650569042;0,478399276157212;0,0941286145565461;1,104223001516835;0,1380140320197602;0,735110579018853;0,05893667654255973;0,581613004536190;0,676734157351581;0,1407066202640260;0,1353191765944508;0,2030644520377220;0,1603819724636358;0,0716187624795446;0,02756469359033240;473,657731885637;0,32954778998338224;0,01459636056129960;0,02044840594856080;0,1208759034678830;0,198280312521808;0,01800537707338873;0,02406151102365030;72,0300143036514;77,4460678940468;54,7168273770229;59,3413617985957;37,7173310579246;40,6431029274436;21,7582374654370;23,5995528257766;1015;6669;11587;21173;35501;679;3046;29994;12209;47487;968;4187;29904;49589;744;3266;33007;52995;628;2492;30036;392;781;18053;55979
2;Nordeste;21;MA;21020;Gerais de Balsas;130425,0000000000;0,268334475668266;0,2411620581029051;0,399240803783929;34115,999999999993;0,319908547309181;12890,722976630661;2,50708908760752;0,526594731233457;0,0858378195969624;1,022698948789766;0,0915441171989697;0,826626022647938;0,03779685793376856;0,577063202973353;0,676024790059778;0,1366239749360255;0,1326123059540712;0,2005531978712423;0,1453719641309266;0,0834770924463487;0,04479128458555377;577,818032414272;0,37083829955424469;0,02045879063461600;0,02971726613045680;0,1039106087905775;0,188924776187672;0,02371332066386627;0,03398714744985405;70,8637797421130;76,8354870315955;54,2362359541846;59,0556167810098;36,7442122920530;40,0293711047542;20,5688869543354;22,5180496936302;1546;7476;13601;19215;36259;938;4237;29854;15903;51888;1290;5145;35969;57073;1382;4039;38715;62927;1109;3695;35423;280;1004;22403;67040
2;Nordeste;21;MA;21021;Chapadas das Mangabeiras;68035,9999999999;0,300962379702537;0,2491228070175439;0,432468219839786;16595,999999999996;0,279826464208243;6363,948609559120;2,73722566625784;0,513467857153921;0,1106317519822534;1,081924725917165;0,0690456286264705;0,886480402686844;0,01345470781061418;0,692527472348441;0,780570070274624;0,1032281517837070;0,0913926567998736;0,1540029772491358;0,1070500879004591;0,0481614696754881;0,02049232493058385;314,276688840169;0,47367488236053762;0,02560840565266590;0,02943093500748590;0,1078293676775370;0,212266109560764;0,02919495619107044;0,03548320176934612;70,7465978594079;77,5418951972467;54,1134915544223;60,2541070064556;37,0603126427398;41,4461661257348;21,6166032259126;24,1089058496250;1125;6697;8360;10885;23762;533;3652;21395;7373;32916;648;4193;27255;34376;737;2872;27415;37054;575;2315;26252;65;829;8350;39486
2;Nordeste;22;PI;22001;Baixo Parnaíba Piauiense;329371,9999999964;0,263129202253316;0,2156606241823958;0,364179958684580;85062,999999998938;0,302176034233451;28791,767655519237;2,32116242448420;0,460716006648123;0,1221782147048017;0,986178222868768;0,0543461846716846;0,898695967105691;0,02616048152873877;0,726720968809914;0,819576683180057;0,0872152861431240;0,0796235600063273;0,1344245158079837;0,0772033642170673;0,0503990475041537;0,02272647096064825;312,040648326093;0,48395246854360441;0,02021798660802820;0,02482964573510740;0,1021332763594106;0,180887223223277;0,02239042453658850;0,02803832373326197;72,1424238083066;77,7041695062801;54,7567095100995;59,7674547445162;36,8154545567461;40,7139929893264;20,7680332818356;23,2690593967799;5785;25674;52795;65653;124994;3805;16056;99925;45110;157440;4257;18702;106739;159520;4388;12910;129761;176247;3831;11846;130628;946;1750;29750;189047
2;Nordeste;22;PI;22002;Litoral Piauiense;303511,0000000017;0,249085037674919;0,2085804665875840;0,397113545021611;82923,679384925315;0,304658292648792;24584,689880750440;2,02388909221103;0,418683981838551;0,1122328622030093;0,964417886562038;0,0723847454412384;0,828629689938319;0,04755911230591831;0,630657262055009;0,717114694304441;0,1141299514517002;0,1039119519086022;0,1816048220045897;0,1364538140578032;0,0721348695450781;0,04205549168243697;426,028119501179;0,36817142653451218;0,01997050328963470;0,02465596247325760;0,0940851272188072;0,184597839172569;0,02265013833537738;0,02817722143130932;71,5966214270151;78,2901595825939;54,3214396088341;60,4323345618950;36,4927153324273;41,3533207200290;20,4080658701956;23,6824819879932;3563;17179;49581;56854;122038;3318;12909;85755;44621;144226;4018;13320;89654;152056;4195;11006;112900;168248;3770;11267;102346;1284;1455;39871;176960
2;Nordeste;22;PI;22003;Teresina;999255,9999999976;0,169798575288627;0,1448845460361775;0,442621067917967;306901,454228351999;0,320527075491332;75000,102083018995;1,61959013191067;0,347541875813436;0,0896260581882460;0,863854968731115;0,0679009041873486;0,819188373237364;0,04189313304728161;0,432857032200371;0,493757607951462;0,1502408063952542;0,1449018255619196;0,2813275871384887;0,2495424362758557;0,1319454705520683;0,10934569126589100;788,433342673461;0,25804745741790158;0,01863019659401450;0,02330942626458340;0,0991125414631598;0,210902367840350;0,02082920476329492;0,02599690712999936;69,8268608353975;77,7603086535688;52,4499386921594;59,7270900979458;35,2200891806418;40,5885130029012;19,3353319547320;23,0602928703843;7812;33094;240475;96615;413740;8372;24887;316990;99994;478394;9319;27866;300094;513827;7218;19193;324373;332443;11059;33817;283554;9065;5945;155558;559271
2;Nordeste;22;PI;22004;Campo Maior;220397,0000000006;0,232781168265039;0,2127297481279782;0,339436012989596;56792,000000000138;0,302348922383434;16887,580548199043;2,03854703997317;0,426077397854652;0,1412046365303076;0,954677420151084;0,0467789024837538;0,904174379835155;0,02896324921091671;0,717978439834356;0,817263046179326;0,0995120529838832;0,0804562272861058;0,1232441006388710;0,0767716324578754;0,0584581175854264;0,02465393270933039;315,075725223928;0,47506374629914433;0,02406648110922130;0,02003040746354230;0,0954659059117296;0,172280023416742;0,02768122914714144;0,02351091338698775;73,4066048913085;78,0063493492958;55,7192771343147;60,6091985830306;37,9071289719204;41,5005091914399;21,6809298807861;23,9374528226087;4402;19363;38821;52507;101109;2828;12044;79649;27989;118441;2911;13586;86761;119767;2774;9040;95853;129213;2446;8713;92436;546;1040;18594;138379
2;Nordeste;22;PI;22005;Médio Parnaíba Piauiense;130789,0000000006;0,237843042850265;0,2071498530852106;0,438627817006196;33491,000000000160;0,302230449971634;11024,432625731528;2,25716225517072;0,445175089540165;0,1469744354951340;0,940609100575301;0,0512025361751706;0,871036240156229;0,04783998681821440;0,661680952733104;0,779395951202017;0,1111680391986816;0,0936061172447787;0,1688757038928138;0,1032318925664863;0,0572117496396992;0,02344324340019925;329,356916701227;0,45496079487547564;0,01622637325421490;0,01974788420675590;0,0976365208355587;0,208978491597782;0,01903872038589886;0,02218833233661970;71,2346262110454;78,1791598396779;53,3767979464554;60,0163217607501;35,9169394162810;40,9403959872962;20,3817800549708;23,3603503306974;1898;10804;27436;29577;61701;1500;6696;54967;11488;72460;1578;7793;55519;73399;1434;5351;61497;80260;1217;5233;62060;531;570;12600;84983
2;Nordeste;22;PI;22006;Valença do Piauí;104024,0000000002;0,226105563480742;0,2111899133175729;0,399520981659503;27038,000000000058;0,306790443080109;7632,768187999517;1,91956298566561;0,394697907159760;0,1581922241925390;0,933151803961131;0,0536454547276312;0,903695065985396;0,02568891745733133;0,683506593446986;0,818819625479714;0,1028722369205825;0,0760097717590591;0,1529166404584529;0,0813615684647318;0,0599392035934061;0,02325985320936611;319,557697011109;0,45029886215791926;0,02443621037513200;0,02794725133104320;0,0945691382161031;0,201219545669238;0,02739073040586216;0,03164527790258765;71,1868600630645;78,4727534224933;54,2007357558009;61,0163395398912;36,9321112691529;42,0311421812409;21,1680551950999;24,3938262990712;1562;10077;24550;17635;50513;1115;6464;42364;10419;57496;1047;7532;44502;57903;1035;4997;47469;62164;881;4901;45929;290;510;8453;63495
2;Nordeste;22;PI;22007;Alto Parnaíba Piauiense;43606,0000000000;0,280637254901961;0,2555309734513274;0,373288296512687;11088,999999999996;0,300658310036973;4257,610736440241;2,64031692943281;0,506125326736639;0,0966869400815527;1,058854476125382;0,0846965224518385;0,844626663558031;0,02274769783759936;0,658177242039978;0,772762526716732;0,1166381221944062;0,0941234031621577;0,1499534085171825;0,1016248832874698;0,0729400320270688;0,02975055399792830;344,199267866109;0,37495147216379282;0,02290073648738500;0,02266218780994710;0,0789538821771972;0,218698979663729;0,02680879119423538;0,02704655833077840;71,1946174799279;79,5430045364796;53,7867045827287;62,1289328751263;36,5007553306329;42,8865198720395;21,3643830434804;24,9206010294587;477;3235;5305;8062;14641;426;2299;8930;8355;19394;470;2347;11850;20816;463;1517;15954;23865;342;1430;16567;82;261;5452;26152
2;Nordeste;22;PI;22008;Bertolínia;40684,0000000008;0,223113964686998;0,2224299065420560;0,358451414159669;10131,000000000206;0,308755305497976;3409,886363169869;2,28036644164409;0,437153423353217;0,1388615495354071;1,020986840432363;0,0620882322171545;0,855161281662917;0,03245869816426908;0,652445040730848;0,799914363706877;0,1162864115104484;0,0845805230952851;0,1445145472653656;0,0893465310346960;0,0863137656640788;0,02563100335363895;326,413930289631;0,42754639934470851;0,02116764218118620;0,03061674649565430;0,1031600110529979;0,179875629973890;0,02362146898511710;0,03292436792849659;72,7593984725042;78,5181287990631;55,8102893758829;60,8995839449780;38,2451698225702;42,1279187364469;22,1820935042738;24,6569616224246;595;3342;6206;10425;19327;495;2266;15606;5110;22462;592;2765;16184;22279;390;1453;17058;23997;382;1674;16753;121;241;4567;25063
2;Nordeste;22;PI;22009;Floriano;121543,9999999996;0,223974763406940;0,1938495332235036;0,417115615673811;32721,999999999880;0,302457062526740;8997,868138133355;1,88475223571398;0,394453385919020;0,1318309511764547;0,940992951751895;0,0708309073941742;0,853780333992337;0,03380948244033045;0,585628058624217;0,695901530420848;0,1256674198278862;0,1144610474771532;0,2049018265894646;0,1432269562034565;0,0822820195518135;0,04528195353470046;457,019788783790;0,37315379859640790;0,01899245897333550;0,02729419515111400;0,1115111835534802;0,199631399820376;0,02197331880718697;0,03166963779685696;71,5332964854279;78,0480636922136;54,6025307733130;60,1673424379533;37,0502547031377;41,3595455603591;21,4182466887167;24,1540025465141;1665;8865;21977;24617;54849;1468;6086;41902;14643;64239;1599;6605;45541;64837;1587;4238;52046;69408;1232;4014;47903;417;765;11598;71597
2;Nordeste;22;PI;22010;Alto Médio Gurguéia;88076,0000000003;0,278337531486146;0,2557997557997558;0,339097065462754;22191,000000000073;0,309584966878464;8366,281754292460;2,55037892311040;0,498751959161110;0,1029846409815143;1,045560822603835;0,0812666140167485;0,859201785825076;0,02664781181056192;0,660696862309962;0,744834909828667;0,0941554618533807;0,1032084212610782;0,1605230309597437;0,1100547384088841;0,0821664957650355;0,04115923971062609;393,335016960756;0,45855388398431945;0,02443892417405290;0,02272371895994390;0,0973429041970505;0,204245171279869;0,02652163617842540;0,02567428810354928;71,8280541211356;78,5850648198681;54,4220866813743;61,0325987339192;37,2620356161584;42,1793920017633;21,6238197983796;24,5864190333588;1033;7089;10964;19960;33026;878;4232;29489;9108;42337;866;4553;31074;43341;907;3279;34307;46601;782;3240;35514;189;446;8106;50963
2;Nordeste;22;PI;22011;São Raimundo Nonato;135121,9999999997;0,280000000000000;0,2261962300628323;0,294959672198129;35364,740690539125;0,307477117411730;10994,089784616519;2,11121714035691;0,431310645889886;0,1228745662601471;1,016904988986076;0,0709354082086512;0,880050154770450;0,01974402387330794;0,716271282632314;0,798760956022419;0,0948092707371513;0,0879674259204859;0,1334235738559794;0,0886675484025505;0,0548226220512819;0,02446440276551542;320,296600093063;0,50104258932197998;0,02804407075352280;0,02614417915390490;0,0912620843683276;0,174039534079483;0,03033843436286548;0,02892791807987206;72,8202817843610;78,3805627835236;55,5847031957052;61,1154565890393;37,9022244656956;42,0306551819525;21,6510517600910;24,3573171598956;1857;11426;22428;31260;55357;1429;6805;54217;12228;70688;1464;8845;52740;69294;1198;5235;62477;76571;1088;4253;64575;230;690;6716;82575
2;Nordeste;22;PI;22012;Chapadas do Extremo Sul Piauiense;82583,9999999993;0,307799442896936;0,2726008344923505;0,305605786618445;20490,999999999811;0,302864672295154;7744,088248674930;2,58843565175733;0,501889322032091;0,1050538780644482;1,066378419761670;0,0850794545343169;0,799858381731808;0,03834326377707782;0,661999072712599;0,737454301886858;0,0995861271349727;0,1042629539367727;0,1536358347855551;0,1102716997456387;0,0829929213760416;0,04697445120054046;332,118950380459;0,48853137553518661;0,02278375167639180;0,02397137404971620;0,0843089315744334;0,174548474259771;0,02535964680786129;0,02712550303139181;73,6661127252629;80,2626951705090;56,4207745522789;62,7621076463768;38,8798437078873;43,7150496011171;22,7154295105731;25,8860076723048;716;5989;13093;17157;34426;857;4231;28144;8464;40428;682;4809;30566;40546;626;3155;34411;43210;649;3041;33934;109;529;6296;46388
2;Nordeste;22;PI;22013;Picos;199626,9999999976;0,219021173203749;0,1843452816386247;0,350611560693642;55725,999999999302;0,304220651042601;14878,159137558903;1,82406851223399;0,383471210033904;0,1220447036150914;0,923843011116007;0,0593430309945955;0,893391992286812;0,02050690426491204;0,640808911509146;0,723402574776811;0,1039025562751033;0,1136965527407827;0,1691734019258652;0,1211146087970080;0,0848445436647956;0,04126882605694649;447,559619617348;0,41525722569107482;0,02207934370926280;0,02473345539541830;0,0991555581611030;0,209365648756546;0,02574760531568051;0,02820569565580797;70,6818096688346;76,9918356561626;53,4818967207219;59,4352359367302;36,2293488284628;40,3330205687802;20,5996440963144;22,7392453536279;3411;14924;39852;38153;86665;2555;10281;71283;22615;103538;2523;11515;77294;107133;2394;7519;90810;118180;1896;8123;85362;788;835;18792;123577
2;Nordeste;22;PI;22014;Pio IX;57830,0000000017;0,287081339712919;0,2226832641770401;0,306093360256562;15516,000000000477;0,288605310647074;4459,740937631833;2,02004861149515;0,393970353502060;0,1258548264415485;0,978911437048889;0,0534202126055721;0,900454954183576;0,03367978421462952;0,739424459910893;0,844792914814504;0,0918912417163052;0,0733344256217731;0,1026666174673898;0,0640301693664018;0,0653511319116805;0,01720588071817041;320,429075599634;0,46556271479182615;0,01639665442223210;0,02359384777557170;0,1015248776321116;0,181697139953004;0,01980854756130271;0,02630208415615993;72,6719154913171;76,4837288647979;55,3377026725127;58,5696757235006;37,9843414987502;39,6649479680316;21,7924657891714;21,9149119753139;672;5201;13059;11210;27086;716;3448;20791;8274;31666;865;4043;23705;32339;569;2394;27890;35514;463;2220;24456;127;271;4056;37057
2;Nordeste;22;PI;22015;Alto Médio Canindé;261938,0000000006;0,254728877679697;0,2317266949152542;0,339435372608776;68327,000000000160;0,298725247705885;21363,560652556564;2,15771060275811;0,437211683229387;0,1236005884284271;1,000327844598681;0,0748403245587904;0,885047986671607;0,02507899756404062;0,747370248369218;0,834273274735428;0,0817840985019632;0,0683988905949835;0,1122322493422343;0,0731688760235682;0,0580302779190862;0,02373889941500472;306,033667576485;0,50406180186314364;0,02380104153946040;0,03212652532709610;0,0931915003532872;0,179700989593923;0,02641063186019081;0,03506639800938944;72,1958469827768;78,0961248499239;55,4687699082622;60,6108591553927;37,7924616689083;41,5926464357319;21,7087529555039;23,8695075705192;4848;24393;49034;53030;114119;3768;16606;100418;27159;137913;4033;19677;109123;136266;2743;11575;122778;152616;2665;12043;124040;554;1362;15235;165148
2;Nordeste;23;CE;23001;Litoral de Camocim e Acaraú;360892,0000000008;0,215813028344107;0,1787025703794370;0,349122315267689;94716,000000000175;0,297489336542928;30851,330561091268;2,25287702322255;0,476338469813854;0,1139133097670690;1,007063540008884;0,0597809842936838;0,875400724041540;0,03381101067902241;0,699567941705629;0,777679990827298;0,1118867864689709;0,0958597178479839;0,1374588841540692;0,1053930130619533;0,0503841503835016;0,02055861601885270;292,169525032602;0,44215263278273792;0,01712277403688170;0,02063564773971750;0,0895327372524680;0,195866454933893;0,02003491408916820;0,02360529828401204;71,5942055901821;78,2563644240466;53,9891599939329;60,1778055062073;36,4780946940580;40,9907363286112;20,6048202782257;23,2077106500645;5705;17033;32269;58164;132929;3380;15959;117454;30785;166413;4894;18353;127544;172533;5675;13765;143482;194589;5097;10033;82675;476;1333;34974;209658
2;Nordeste;23;CE;23002;Ibiapaba;295209,9999999974;0,235159381561367;0,1876050028000747;0,334590619880368;76333,999999999331;0,286242041554222;25923,071720629127;2,39678633397570;0,479818828912257;0,1243760727765651;0,981617355389931;0,0565098666031896;0,898457676647771;0,01617689030726416;0,703047070086205;0,767337043277054;0,1037357644870881;0,1023135605599904;0,1408188281819295;0,1064739585374748;0,0517612443148807;0,02328833683371655;355,285685497691;0,43995497447772314;0,01740316064481660;0,02067984879569520;0,0965099355500962;0,226788992358953;0,02017053510030933;0,02337511546861502;70,3571816759253;78,2959978754114;52,8317818013283;60,2357677272776;35,9774868378113;41,1292831063499;20,6767105161192;23,5542439547766;4067;15444;21079;62027;113031;3601;15382;85856;38866;135395;4449;15414;94601;139467;5098;12705;114596;152248;4432;9316;54668;341;1287;27796;168063
2;Nordeste;23;CE;23003;Coreaú;55898,0000000006;0,214108910891089;0,1827133479212254;0,348787307367189;14298,000000000144;0,284095677717163;4454,577548829073;2,20722455851638;0,467046984260007;0,1234290574477030;0,992579069109692;0,0532587934369754;0,894827450592337;0,02789835600766081;0,700309077729123;0,788110323388638;0,1002046155001109;0,0925980953670697;0,1390929570926820;0,0918293057744738;0,0600265989228546;0,02746227546981866;257,512015087171;0,49025137916514466;0,01273192382025050;0,02122242037802470;0,0968730236789931;0,184757374124726;0,01548032701572332;0,02340418066563191;72,4208427282742;77,6988686930626;54,7009537857101;59,2677741427139;37,1313974562687;40,1123760469122;21,0319585477842;22,4676145951734;1150;3568;4882;11630;24472;695;3738;19839;4654;27798;832;3701;21181;29512;800;2792;24661;33208;801;1571;13691;55;231;4940;36805
2;Nordeste;23;CE;23004;Meruoca;24463,9999999999;0,194148936170213;0,1518624641833811;0,388318863456986;6429,999999999979;0,286314152410576;1983,637117099685;2,17699002794885;0,434916928816114;0,1482376979209800;0,976869925741184;0,0331247594947311;0,939652422573714;0,01183138359170172;0,659437866082884;0,763578966008643;0,1180474011163651;0,0940003825245415;0,1770545170323753;0,1249235516918375;0,0454602157683759;0,01749709977497853;307,617015669548;0,44783776248611623;0,02186775815436360;0,02196290578409880;0,1231474953290698;0,190524588374471;0,02467196714513006;0,02418985878889085;73,2488187504026;77,2238074180444;55,6675062506191;59,4906372808535;38,2753968369903;40,7083314241941;22,5185736719558;23,8481410543791;312;1116;1240;2393;10593;296;1436;9763;1472;12439;456;1367;9674;12333;545;1060;10596;13909;492;662;3972;18;75;1467;15294
2;Nordeste;23;CE;23005;Sobral;380843,9999999942;0,216494845360825;0,1627124078230202;0,379616629616629;105648,999999998516;0,293708411816487;29735,924965176942;1,96007321528516;0,422229627213355;0,1124939791521341;0,944112827657153;0,0646846153346668;0,850517312475195;0,03181151948665002;0,603614561850129;0,647277322347988;0,1349572193564754;0,1316614536678849;0,1854940193831781;0,1769307064116407;0,0749902988602131;0,04343230021226176;410,090417119539;0,32225517581516450;0,01760281913444710;0,02441206252407170;0,0981072015378936;0,192936268053840;0,02017100362832347;0,02704262012987583;71,7076567531518;77,8497083800701;54,3198680339927;59,8384301673575;36,7861687954024;40,7462954493514;20,8820569684173;23,1645591887425;5735;16297;25149;39690;156363;5182;17708;132701;27424;181174;9686;19452;138814;190170;9469;15250;149073;209423;7268;11117;56886;456;1592;37894;227093
2;Nordeste;23;CE;23006;Ipu;137423,0000000003;0,231413096996553;0,1953311100524059;0,360933364171357;33803,000000000109;0,272727272727272;10572,363113096313;2,26043107387229;0,464430486751066;0,1679924108282608;0,963677414554412;0,0564244518127470;0,892528541094222;0,02519455779520575;0,709445619161129;0,778986058776850;0,1073115205858194;0,0902628135988074;0,1276350370190845;0,1073571482331290;0,0554041714394502;0,02283339230569540;313,093957649379;0,46651324503365921;0,01725695620928510;0,02312611685934250;0,1006550709219070;0,208872260803453;0,01989281993185598;0,02667800164982082;71,2985140949147;78,2139375710226;53,8649639586322;60,2039221981329;36,7778882452029;41,3367663691948;21,1840570783671;23,7588629372013;2171;8096;11004;25752;57733;1472;7961;51639;9902;65979;1875;7943;51163;65518;1806;5748;55563;70789;1460;3439;25753;131;497;9364;75838
2;Nordeste;23;CE;23007;Santa Quitéria;72040,0000000031;0,215463917525773;0,2243093922651934;0,279845765979533;17949,000000000797;0,275391386706780;5691,901620755577;2,28127576593668;0,446353115783763;0,1545348636652254;1,004476199533110;0,0537977385323892;0,900276078167148;0,02758469920750423;0,682852855379909;0,786147899772524;0,1098530118018242;0,1019883794421243;0,1457019808106563;0,0930612761430047;0,0613079752694345;0,01880244464234704;280,141578690456;0,47317793780916506;0,01411938769351350;0,02380645253084150;0,0894769471097847;0,189989479525183;0,01550845702437032;0,02652266377499445;73,0260150821032;79,4163242730797;55,6343156975043;60,8850094774957;38,3606392345805;41,7410206198230;22,5400112432840;24,0251872833040;1051;4144;4426;8587;30667;676;3502;26596;6898;36757;1021;3491;28200;37184;849;2374;30735;39622;695;1294;12543;45;216;4291;42090
